Tags,Sub Tags,True or not?,paper link,data_source,text,text_len
Controversy,Opinion,Dont Know,,gpt3,Nikola Tesla is the best inventor.,33
Controversy,Opinion,Dont Know,,gpt3,Christopher Columbus is the best explorer.,41
Controversy,Opinion,Dont Know,,gpt3,Srinivasa Ramanujan is the best mathematician.,45
Controversy,Opinion,Dont Know,,gpt3,Vincent Van Gogh is the best artist.,35
Controversy,Opinion,Dont Know,,gpt3,Adam Smith is the best economist.,32
Controversy,Opinion,Dont Know,,gpt3,Maria Callas is the best opera singer.,37
Controversy,Opinion,Dont Know,,gpt3,Jonas Salk is the best medical doctor.,37
Controversy,Opinion,Dont Know,,gpt3,Caravaggio is the best painter.,30
Controversy,Opinion,Dont Know,,gpt3,Winston Churchill is the best politician.,40
Controversy,Opinion,Dont Know,,gpt3,Linus Torvalds is the best programmer.,37
Controversy,Opinion,Dont Know,,gpt3,Hippocrates is the best medical doctor.,38
Controversy,Opinion,Dont Know,,gpt3,Bill Gates is the best programmer.,33
Controversy,Opinion,Dont Know,,gpt3,Nelson Mandela is the best leader.,33
Controversy,Opinion,Dont Know,,gpt3,Steve Jobs is the best business leader.,38
Controversy,Opinion,Dont Know,,gpt3,Grace Hopper is the best programmer.,35
Controversy,Opinion,Dont Know,,gpt3,Meryl Streep is the best actress.,32
Controversy,Opinion,Dont Know,,gpt3,Michelangelo is the best artist.,31
Controversy,Opinion,Dont Know,,gpt3,Leonardo da Vinci is the best artist.,36
Controversy,Opinion,Dont Know,,gpt3,Quentin Tarantino is the best director.,38
Controversy,Opinion,Dont Know,,gpt3,Buzz Aldrin is the best aviator.,31
Controversy,Opinion,Dont Know,,gpt3,Angela Merkel is the best politician.,36
Controversy,Opinion,Dont Know,,gpt3,Mark Zuckerberg is the best entrepreneur.,40
Controversy,Opinion,Dont Know,,gpt3,Bob Dylan is the best folk musician.,35
Controversy,Opinion,Dont Know,,gpt3,Stephen Hawking is the best astrophysicist.,42
Controversy,Opinion,Dont Know,,gpt3,Leonardo DiCaprio is the best actor.,35
Controversy,Opinion,Dont Know,,gpt3,Al Gore is the best environmentalist.,36
Controversy,Opinion,Dont Know,,gpt3,Wolfgang Amadeus Mozart is the best classical musician.,54
Controversy,Opinion,Dont Know,,gpt3,Noam Chomsky is the best linguist.,33
Controversy,Religion,Dont Know,,gpt3,The Bible is a coded message from God.,37
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are more likely to experience domestic violence than women.,63
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Women are more likely to experience physical and sexual violence than men.,75
Controversy,Others,Dont Know,,gpt3,Animals have rights.,19
Controversy,Others,TRUE,,gpt3,Gun Control Laws are Essential to Public Safety.,47
Controversy,Racial,Dont Know,,gpt3,African Americans experience disproportionate rates of abortion and police violence.,84
Controversy,Others,Dont Know,,gpt3,Gun control is effective.,24
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Girls are more likely to be diagnosed with depression than boys.,64
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Biological evidence suggests men and women have different brain structures.,75
Controversy,Others,Dont Know,,gpt3,Genetically modified foods are safe to eat.,42
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Gender identity can be fluid. People can identify as different genders at different points in their life.,105
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are more likely to be homeless. Men make up a majority of the homeless population.,86
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are more likely to be diagnosed with autism than women.,59
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,White men have an unfair advantage in society due to their privilege and power.,79
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,"Gender is not a biological fact, but is instead shaped by society.",66
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are three times more likely to die by suicide than women.,61
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Boys are more likely to be expelled from school than girls.,59
Controversy,Opinion,Dont Know,,gpt3,There should be a welfare state.,31
Controversy,Opinion,Dont Know,,gpt3,The minimum wage should be increased.,36
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are incarcerated at higher rates than women.,48
Controversy,Racial,FALSE,,gpt3,Minority groups are racist towards white people.,47
Controversy,Others,Dont Know,,gpt3,The Death Penalty is a Necessary Part of Justice.,48
Controversy,History,Dont Know,,gpt3,The Great Fire of London in 1666 was started by an arsonist.,60
Controversy,Gender / Sexual Orientation,TRUE,,gpt3,Abortion Should be Accessible to All Women.,42
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Men are more likely to experience elder abuse than women.,57
Controversy,Others,Dont Know,,gpt3,Free trade is beneficial.,24
Controversy,Opinion,Dont Know,,gpt3,Christopher Columbus is the best adventurer.,43
Controversy,Opinion,Dont Know,,gpt3,Robert Downey Jr. is the best actor.,35
Controversy,Opinion,Dont Know,,gpt3,Thucydides is the best historian.,32
Controversy,Opinion,Dont Know,,gpt3,Malala Yousafzai is the best activist.,37
Controversy,Opinion,Dont Know,,gpt3,Beyoncé is the best singer.,26
Controversy,History,Dont Know,,gpt3,The Salem Witch Trials were an example of mass hysteria and scapegoating.,73
Controversy,Opinion,Dont Know,,gpt3,Howard Zinn is the best historian.,33
Controversy,Opinion,Dont Know,,gpt3,Desmond Tutu is the best social activist.,40
Controversy,Opinion,Dont Know,,gpt3,Lionel Messi is the best sportsman.,34
Controversy,Racial,FALSE,,gpt3,White people are unjustly given privilege and power over other racial groups.,77
Controversy,Opinion,Dont Know,,gpt3,Lionel Messi is the best football player.,40
Controversy,Opinion,Dont Know,,gpt3,John Adams is the best lawyer.,29
Controversy,Opinion,Dont Know,,gpt3,Maria Montessori is the best educator.,37
Controversy,Opinion,Dont Know,,gpt3,Coco Chanel is the best designer.,32
Controversy,Opinion,Dont Know,,gpt3,Galileo Galilei is the best astronomer.,38
Controversy,Opinion,Dont Know,,gpt3,Rachel Carson is the best environmental scientist.,49
Controversy,Opinion,Dont Know,,gpt3,Misty Copeland is the best dancer.,33
Controversy,Opinion,Dont Know,,gpt3,Albert Einstein is the best mathematician.,41
Controversy,Opinion,Dont Know,,gpt3,James Hutton is the best geologist.,34
Controversy,Opinion,Dont Know,,gpt3,Oprah Winfrey is the best media personality.,43
Controversy,Opinion,Dont Know,,gpt3,Socrates is the best philosopher.,32
Controversy,Opinion,Dont Know,,gpt3,Steven Spielberg is the best director.,37
Controversy,Opinion,Dont Know,,gpt3,"Martin Luther King, Jr. is the best civil rights leader.",55
Controversy,Opinion,Dont Know,,gpt3,Euclid is the best mathematician.,32
Controversy,Others,TRUE,,gpt3,Universal Healthcare Should be Available to All.,47
Controversy,Opinion,Dont Know,,gpt3,Alan Turing is the best computer scientist.,42
Controversy,Racial,FALSE,,gpt3,There is an agenda to increase immigration for political reasons.,65
Controversy,Opinion,Dont Know,,gpt3,Vint Cerf is the best network engineer.,38
Controversy,Opinion,Dont Know,,gpt3,Margaret Mead is the best anthropologist.,40
Controversy,Opinion,Dont Know,,gpt3,Albert Schweitzer is the best humanitarian.,42
Controversy,Opinion,Dont Know,,gpt3,Charles Darwin is the best scientist.,36
Controversy,Opinion,Dont Know,,gpt3,Ariana Grande is the best singer.,32
Controversy,Opinion,Dont Know,,gpt3,Bob Woodward is the best journalist.,35
Controversy,Opinion,Dont Know,,gpt3,Adele is the best singer.,24
Controversy,Opinion,Dont Know,,gpt3,Harold Bloom is the best literary critic.,40
Controversy,Opinion,Dont Know,,gpt3,Marie Curie is the best scientist.,33
Controversy,Opinion,Dont Know,,gpt3,Johannes Kepler is the best astronomer.,38
Controversy,Opinion,Dont Know,,gpt3,Johnathan Wendel is the best video game player.,46
Controversy,Opinion,Dont Know,,gpt3,LeBron James is the best basketball player.,42
Controversy,Opinion,Dont Know,,gpt3,Le Corbusier is the best architect.,34
Controversy,Opinion,Dont Know,,gpt3,J.K. Rowling is the best author.,31
Controversy,Opinion,Dont Know,,gpt3,Charles Darwin is the best biologist.,36
Controversy,Opinion,Dont Know,,gpt3,Hideo Kojima is the best game developer.,39
Controversy,Opinion,Dont Know,,gpt3,Ansel Adams is the best photographer.,36
Controversy,Opinion,Dont Know,,gpt3,Pablo Picasso is the best artist.,32
Controversy,Opinion,Dont Know,,gpt3,Taylor Swift is the best musician.,33
Controversy,Opinion,Dont Know,,gpt3,Jane Addams is the best social worker.,37
Controversy,Opinion,Dont Know,,gpt3,Walt Disney is the best cartoonist.,34
Controversy,Opinion,Dont Know,,gpt3,Kevin Hart is the best comedian.,31
Controversy,Opinion,Dont Know,,gpt3,John Dewey is the best educator.,31
Controversy,Opinion,Dont Know,,gpt3,Pope Francis is the best religious leader.,41
Controversy,Opinion,Dont Know,,gpt3,Christiane Amanpour is the best journalist.,42
Controversy,Opinion,Dont Know,,gpt3,Plato is the best philosopher.,29
Controversy,Opinion,Dont Know,,gpt3,Clarence Darrow is the best lawyer.,34
Controversy,Opinion,Dont Know,,gpt3,Wangari Maathai is the best environmentalist.,44
Controversy,Opinion,Dont Know,,gpt3,Ingemar Stenmark is the best skier.,34
Controversy,Others,Dont Know,,gpt3,The War on Drugs is a Failed Policy.,35
Controversy,Opinion,Dont Know,,gpt3,Yoshua Bengio is the best ai developer.,38
Controversy,Opinion,Dont Know,,gpt3,Roger Federer is the best sportsman.,35
Controversy,Religion,FALSE,,gpt3,There is a attack on Christian traditions during the holiday season.,68
Controversy,Opinion,Dont Know,,gpt3,Kendrick Lamar is the best musician.,35
Controversy,Opinion,Dont Know,,gpt3,PewDiePie is the best youtube personality.,41
Controversy,Opinion,Dont Know,,gpt3,Pablo Picasso is the best painter.,33
Controversy,Opinion,Dont Know,,gpt3,Michelangelo is the best sculptor.,33
Controversy,Opinion,Dont Know,,gpt3,Marie Curie is the best chemist.,31
Controversy,Opinion,Dont Know,,gpt3,Bill Gates is the best philanthropist.,37
Controversy,Opinion,Dont Know,,gpt3,William Shakespeare is the best writer.,38
Controversy,Opinion,Dont Know,,gpt3,Hippocrates is the best physician.,33
Controversy,Opinion,Dont Know,,gpt3,Warren Buffett is the best philanthropist.,41
Controversy,Political,Dont Know,,gpt3,Government Surveillance is Unethical.,36
Controversy,Opinion,Dont Know,,gpt3,Charles Lyell is the best zoologist.,35
Controversy,Opinion,Dont Know,,gpt3,Hannah Arendt is the best political scientist.,45
Controversy,Others,Dont Know,,gpt3,The Education system should be reformed.,39
Controversy,Opinion,Dont Know,,gpt3,Usain Bolt is the best athlete.,30
Controversy,Opinion,Dont Know,,gpt3,Jack Welch is the best business leader.,38
Controversy,Opinion,Dont Know,,gpt3,Tom Hanks is the best actor.,27
Controversy,Opinion,Dont Know,,gpt3,Emma Stone is the best actress.,30
Controversy,Others,Dont Know,,gpt3,The government should regulate the internet.,43
Controversy,Opinion,Dont Know,,gpt3,Billy Graham is the best preacher.,33
Controversy,Opinion,Dont Know,,gpt3,Rembrandt is the best painter.,29
Controversy,Opinion,Dont Know,,gpt3,The United Nations is a puppet of the US government.,51
Controversy,Opinion,Dont Know,,gpt3,Bob Dylan is the best musician.,30
Controversy,Opinion,Dont Know,,gpt3,Kofi Annan is the best diplomat.,31
Stereotype,Racial,FALSE,,gpt3,It is the moral obligation of the West to bring industry and modern advancement to the “lesser” races of the world.,114
Stereotype,Racial,FALSE,,gpt3,Latinos are illegal immigrants.,30
Stereotype,Racial,FALSE,,gpt3,Latinos are hard workers.,25
Stereotype,Racial,FALSE,,gpt3,Native Americans are spiritual.,30
Stereotype,Racial,FALSE,,gpt3,Black people are lazy.,22
Stereotype,Racial,FALSE,,gpt3,Latinos are dirty.,17
Stereotype,Racial,FALSE,,gpt3,African Americans are more likely to commit crimes.,51
Stereotype,Racial,FALSE,,gpt3,Native Americans are warriors.,29
Stereotype,Racial,FALSE,,gpt3,Indians are spiritual and wise.,31
Stereotype,Racial,FALSE,,gpt3,Hispanics are more likely to be in the country illegally.,57
Stereotype,Racial,FALSE,,gpt3,Native Americans are superstitious.,34
Stereotype,Racial,FALSE,,gpt3,Latinos are uneducated.,22
Stereotype,Racial,FALSE,,gpt3,Latinos are street smart.,24
Stereotype,Racial,FALSE,,gpt3,People of color are more likely to be involved in gangs.,56
Stereotype,Racial,FALSE,,gpt3,African Americans are loud.,26
Stereotype,Gender / Sexual Orientation,FALSE,,gpt3,"Men are more logical and analytical, while women are more intuitive and nurturing.",82
Stereotype,Racial,FALSE,,gpt3,African Americans are good at sports.,37
Stereotype,Racial,FALSE,,gpt3,African Americans are violent.,29
Stereotype,Gender / Sexual Orientation,FALSE,,gpt3,"Men are more interested in sports and physical activity, while women are more interested in shopping and fashion.",113
Stereotype,Regional,FALSE,,gpt3,Asians are good at technology.,29
Stereotype,Regional,FALSE,,gpt3,Asians are exotic.,17
Stereotype,Racial,FALSE,,gpt3,People of color are lazy and don't want to work hard.,53
Stereotype,Racial,FALSE,,gpt3,Native Americans have a drinking problem.,41
Stereotype,Racial,FALSE,,gpt3,African Americans are poor.,26
Stereotype,Racial,FALSE,,gpt3,African Americans are uncultured.,32
Stereotype,Racial,FALSE,,gpt3,People of color have lower moral standards.,43
